raw_id,rank_title,role_normalized,company_std,location,location_std,pay_in_,salary_clean,salary_band,experience_level,years_experience_num
J3686,Security Compliance Manager,Manager,,America,America,96865,96865.0,70-100k,Mid-Level,
J3687,Security Architect,Architect,,China,China,124275,124275.0,100-150k,Mid-Level,
J3688,Penetration Tester,Pentester,,Canada,Canada,99011,99011.0,70-100k,Mid-Level,
J3689,Security Architect,Architect,,United Kingdom,United Kingdom,110473,110473.0,100-150k,Senior,
J3690,Penetration Tester,Pentester,,Canada,Canada,91804,91804.0,70-100k,Senior,
J3691,Security Compliance Manager,Manager,,Germany,Germany,104616,104616.0,100-150k,Entry-Level,
J3692,GRC Manager,Manager,,China,China,119858,119858.0,100-150k,Senior,
J3693,Security Consultant,Security Consultant,,America,America,90869,90869.0,70-100k,Senior,
J3694,Security Consultant,Security Consultant,,New York,New York,109677,109677.0,100-150k,Mid-Level,
J3695,Security Compliance Manager,Manager,,Denmark,Denmark,110741,110741.0,100-150k,Entry-Level,
J3696,Security Architect,Architect,,Germany,Germany,109771,109771.0,100-150k,Entry-Level,
J3697,Cloud Architect,Architect,,Canada,Canada,90323,90323.0,70-100k,Entry-Level,
J3698,Security Architect,Architect,,America,America,109072,109072.0,100-150k,Senior,
J3699,Security Consultant,Security Consultant,,Canada,Canada,107671,107671.0,100-150k,Entry-Level,
J3700,Cloud Architect,Architect,,Canada,Canada,92698,92698.0,70-100k,Entry-Level,
J3701,Security Architect,Architect,,Canada,Canada,101486,101486.0,100-150k,Mid-Level,
J3702,Cloud Architect,Architect,,Denmark,Denmark,115409,115409.0,100-150k,Mid-Level,
J3703,Penetration Tester,Pentester,,China,China,94623,94623.0,70-100k,Mid-Level,
J3704,Security Compliance Manager,Manager,,Denmark,Denmark,107990,107990.0,100-150k,Senior,
J3705,Penetration Tester,Pentester,,New York,New York,109701,109701.0,100-150k,Senior,
J3706,Penetration Tester,Pentester,,Denmark,Denmark,118560,118560.0,100-150k,Mid-Level,
J3707,Penetration Tester,Pentester,,New York,New York,95771,95771.0,70-100k,Mid-Level,
J3708,GRC Manager,Manager,,Canada,Canada,92561,92561.0,70-100k,Mid-Level,
J3709,Security Compliance Manager,Manager,,Germany,Germany,107070,107070.0,100-150k,Senior,
J3710,Cloud Architect,Architect,,Denmark,Denmark,94772,94772.0,70-100k,Senior,
J3711,Security Compliance Manager,Manager,,United Kingdom,United Kingdom,80641,80641.0,70-100k,Entry-Level,
J3712,Security Compliance Manager,Manager,,America,America,149194,149194.0,100-150k,Entry-Level,
J3713,Security Compliance Manager,Manager,,Canada,Canada,103524,103524.0,100-150k,Entry-Level,
J3714,Security Compliance Manager,Manager,,America,America,107646,107646.0,100-150k,Mid-Level,
J3715,GRC Manager,Manager,,China,China,93105,93105.0,70-100k,Entry-Level,
J3716,GRC Manager,Manager,,United Kingdom,United Kingdom,96375,96375.0,70-100k,Entry-Level,
J3717,Security Consultant,Security Consultant,,Germany,Germany,109178,109178.0,100-150k,Entry-Level,
J3718,GRC Manager,Manager,,Germany,Germany,142119,142119.0,100-150k,Senior,
J3719,Penetration Tester,Pentester,,Denmark,Denmark,109314,109314.0,100-150k,Mid-Level,
J3720,Cloud Architect,Architect,,Canada,Canada,119157,119157.0,100-150k,Senior,
J3721,Security Consultant,Security Consultant,,China,China,90725,90725.0,70-100k,Entry-Level,
J3722,Penetration Tester,Pentester,,China,China,101973,101973.0,100-150k,Entry-Level,
J3723,Cloud Architect,Architect,,Canada,Canada,106353,106353.0,100-150k,Mid-Level,
J3724,Security Architect,Architect,,Canada,Canada,107692,107692.0,100-150k,Senior,
J3725,Penetration Tester,Pentester,,United Kingdom,United Kingdom,84286,84286.0,70-100k,Mid-Level,
J3726,GRC Manager,Manager,,New York,New York,117449,117449.0,100-150k,Senior,
J3727,Cloud Architect,Architect,,China,China,115502,115502.0,100-150k,Senior,
J3728,Security Architect,Architect,,United Kingdom,United Kingdom,105874,105874.0,100-150k,Senior,
J3729,GRC Manager,Manager,,New York,New York,109764,109764.0,100-150k,Entry-Level,
J3730,Penetration Tester,Pentester,,China,China,92776,92776.0,70-100k,Entry-Level,
J3731,Penetration Tester,Pentester,,Canada,Canada,80439,80439.0,70-100k,Mid-Level,
J3732,Penetration Tester,Pentester,,New York,New York,122647,122647.0,100-150k,Senior,
J3733,Cloud Architect,Architect,,Germany,Germany,121666,121666.0,100-150k,Senior,
J3734,Penetration Tester,Pentester,,Germany,Germany,104449,104449.0,100-150k,Mid-Level,
J3735,Security Architect,Architect,,America,America,113572,113572.0,100-150k,Mid-Level,
J3736,GRC Manager,Manager,,Germany,Germany,104879,104879.0,100-150k,Entry-Level,
J3737,Security Compliance Manager,Manager,,New York,New York,85786,85786.0,70-100k,Entry-Level,
J3738,Security Architect,Architect,,China,China,98261,98261.0,70-100k,Senior,
J3739,GRC Manager,Manager,,America,America,96774,96774.0,70-100k,Senior,
J3740,Security Architect,Architect,,China,China,126514,126514.0,100-150k,Entry-Level,
J3741,Cloud Architect,Architect,,Germany,Germany,100371,100371.0,100-150k,Mid-Level,
J3742,Security Consultant,Security Consultant,,Germany,Germany,112325,112325.0,100-150k,Entry-Level,
J3743,Security Consultant,Security Consultant,,America,America,106713,106713.0,100-150k,Senior,
J3744,Security Compliance Manager,Manager,,Denmark,Denmark,107839,107839.0,100-150k,Mid-Level,
J3745,Penetration Tester,Pentester,,New York,New York,108638,108638.0,100-150k,Senior,
J3746,Penetration Tester,Pentester,,Germany,Germany,144723,144723.0,100-150k,Mid-Level,
J3747,Cloud Architect,Architect,,America,America,101313,101313.0,100-150k,Entry-Level,
J3748,Security Compliance Manager,Manager,,America,America,144489,144489.0,100-150k,Entry-Level,
J3749,Security Architect,Architect,,New York,New York,99554,99554.0,70-100k,Senior,
J3750,GRC Manager,Manager,,Germany,Germany,100197,100197.0,100-150k,Senior,
J3751,Security Consultant,Security Consultant,,Canada,Canada,137970,137970.0,100-150k,Entry-Level,
J3752,Cloud Architect,Architect,,Germany,Germany,94631,94631.0,70-100k,Senior,
J3753,GRC Manager,Manager,,China,China,118355,118355.0,100-150k,Mid-Level,
J3754,Security Consultant,Security Consultant,,New York,New York,91753,91753.0,70-100k,Entry-Level,
J3755,Security Architect,Architect,,China,China,108797,108797.0,100-150k,Entry-Level,
J3756,Security Compliance Manager,Manager,,America,America,102305,102305.0,100-150k,Senior,
J3757,Cloud Architect,Architect,,New York,New York,97986,97986.0,70-100k,Senior,
J3758,Cloud Architect,Architect,,Germany,Germany,98156,98156.0,70-100k,Entry-Level,
J3759,Security Consultant,Security Consultant,,Germany,Germany,104333,104333.0,100-150k,Entry-Level,
J3760,Security Consultant,Security Consultant,,Canada,Canada,94736,94736.0,70-100k,Mid-Level,
J3761,Security Architect,Architect,,United Kingdom,United Kingdom,84403,84403.0,70-100k,Entry-Level,
J3762,Cloud Architect,Architect,,Denmark,Denmark,90255,90255.0,70-100k,Senior,
J3763,Security Architect,Architect,,Germany,Germany,117223,117223.0,100-150k,Mid-Level,
J3764,Cloud Architect,Architect,,New York,New York,104683,104683.0,100-150k,Mid-Level,
J3765,Cloud Architect,Architect,,China,China,90940,90940.0,70-100k,Mid-Level,
J3766,GRC Manager,Manager,,Canada,Canada,119916,119916.0,100-150k,Mid-Level,
J3767,Penetration Tester,Pentester,,America,America,100723,100723.0,100-150k,Mid-Level,
J3768,Security Architect,Architect,,America,America,116673,116673.0,100-150k,Mid-Level,
J3769,Penetration Tester,Pentester,,United Kingdom,United Kingdom,105529,105529.0,100-150k,Senior,
J3770,GRC Manager,Manager,,China,China,81523,81523.0,70-100k,Mid-Level,
J3771,Security Consultant,Security Consultant,,Denmark,Denmark,92072,92072.0,70-100k,Mid-Level,
J3772,Security Compliance Manager,Manager,,New York,New York,94252,94252.0,70-100k,Mid-Level,
J3773,Security Consultant,Security Consultant,,Germany,Germany,102905,102905.0,100-150k,Entry-Level,
J3774,Security Consultant,Security Consultant,,New York,New York,99331,99331.0,70-100k,Entry-Level,
J3775,Security Architect,Architect,,Germany,Germany,80831,80831.0,70-100k,Entry-Level,
J3776,GRC Manager,Manager,,Denmark,Denmark,93426,93426.0,70-100k,Mid-Level,
J3777,Security Architect,Architect,,Canada,Canada,99963,99963.0,70-100k,Entry-Level,
J3778,Cloud Architect,Architect,,New York,New York,139434,139434.0,100-150k,Mid-Level,
J3779,Security Architect,Architect,,Denmark,Denmark,148125,148125.0,100-150k,Entry-Level,
J3780,Security Compliance Manager,Manager,,United Kingdom,United Kingdom,114212,114212.0,100-150k,Senior,
J3781,Security Consultant,Security Consultant,,New York,New York,109552,109552.0,100-150k,Senior,
J3782,Penetration Tester,Pentester,,Denmark,Denmark,101345,101345.0,100-150k,Entry-Level,
J3783,Penetration Tester,Pentester,,China,China,115477,115477.0,100-150k,Mid-Level,
J3784,Cloud Architect,Architect,,Canada,Canada,123464,123464.0,100-150k,Senior,
J3785,Security Consultant,Security Consultant,,Canada,Canada,142323,142323.0,100-150k,Entry-Level,
J3786,Security Architect,Architect,,Denmark,Denmark,93751,93751.0,70-100k,Senior,
J3787,Cloud Architect,Architect,,Denmark,Denmark,130866,130866.0,100-150k,Senior,
J3788,Cloud Architect,Architect,,New York,New York,129871,129871.0,100-150k,Senior,
J3789,Penetration Tester,Pentester,,Denmark,Denmark,116181,116181.0,100-150k,Senior,
J3790,Penetration Tester,Pentester,,Germany,Germany,125437,125437.0,100-150k,Mid-Level,
J3791,Penetration Tester,Pentester,,Canada,Canada,105994,105994.0,100-150k,Entry-Level,
J3792,Security Compliance Manager,Manager,,United Kingdom,United Kingdom,109492,109492.0,100-150k,Entry-Level,
J3793,Penetration Tester,Pentester,,Denmark,Denmark,110628,110628.0,100-150k,Senior,
J3794,Security Consultant,Security Consultant,,United Kingdom,United Kingdom,102228,102228.0,100-150k,Senior,
J3795,Cloud Architect,Architect,,Canada,Canada,90442,90442.0,70-100k,Entry-Level,
J3796,Security Architect,Architect,,Canada,Canada,112101,112101.0,100-150k,Mid-Level,
J3797,Security Architect,Architect,,Denmark,Denmark,99679,99679.0,70-100k,Mid-Level,
J3798,Security Architect,Architect,,Denmark,Denmark,92913,92913.0,70-100k,Senior,
J3799,GRC Manager,Manager,,America,America,120904,120904.0,100-150k,Mid-Level,
J3800,Security Consultant,Security Consultant,,United Kingdom,United Kingdom,104180,104180.0,100-150k,Entry-Level,
J3801,Security Architect,Architect,,Germany,Germany,89989,89989.0,70-100k,Mid-Level,
J3802,GRC Manager,Manager,,America,America,83828,83828.0,70-100k,Senior,
J3803,Security Compliance Manager,Manager,,United Kingdom,United Kingdom,138300,138300.0,100-150k,Entry-Level,
J3804,Penetration Tester,Pentester,,America,America,104006,104006.0,100-150k,Entry-Level,
J3805,Security Architect,Architect,,Denmark,Denmark,91223,91223.0,70-100k,Entry-Level,
J3806,Cloud Architect,Architect,,Denmark,Denmark,121877,121877.0,100-150k,Mid-Level,
J3807,Security Compliance Manager,Manager,,America,America,82550,82550.0,70-100k,Mid-Level,
J3808,Security Consultant,Security Consultant,,Germany,Germany,93069,93069.0,70-100k,Mid-Level,
J3809,Security Architect,Architect,,New York,New York,114552,114552.0,100-150k,Senior,
J3810,GRC Manager,Manager,,New York,New York,102407,102407.0,100-150k,Senior,
J3811,Security Compliance Manager,Manager,,Canada,Canada,108868,108868.0,100-150k,Mid-Level,
J3812,Cloud Architect,Architect,,America,America,103288,103288.0,100-150k,Mid-Level,
J3813,Security Consultant,Security Consultant,,China,China,122005,122005.0,100-150k,Senior,
J3814,Penetration Tester,Pentester,,Germany,Germany,91696,91696.0,70-100k,Senior,
J3815,GRC Manager,Manager,,United Kingdom,United Kingdom,104504,104504.0,100-150k,Senior,
J3816,Security Architect,Architect,,Canada,Canada,104298,104298.0,100-150k,Senior,
J3817,Security Compliance Manager,Manager,,New York,New York,95376,95376.0,70-100k,Mid-Level,
J3818,Cloud Architect,Architect,,Canada,Canada,91225,91225.0,70-100k,Mid-Level,
J3819,Security Architect,Architect,,China,China,108718,108718.0,100-150k,Mid-Level,
J3820,Cloud Architect,Architect,,New York,New York,98664,98664.0,70-100k,Mid-Level,
J3821,Security Consultant,Security Consultant,,China,China,106110,106110.0,100-150k,Mid-Level,
J3822,Cloud Architect,Architect,,New York,New York,109031,109031.0,100-150k,Senior,
J3823,Cloud Architect,Architect,,Denmark,Denmark,80104,80104.0,70-100k,Mid-Level,
J3824,Security Compliance Manager,Manager,,Germany,Germany,123428,123428.0,100-150k,Senior,
J3825,GRC Manager,Manager,,Denmark,Denmark,86808,86808.0,70-100k,Mid-Level,
J3826,Security Architect,Architect,,Canada,Canada,138739,138739.0,100-150k,Entry-Level,
J3827,Cloud Architect,Architect,,Denmark,Denmark,108371,108371.0,100-150k,Senior,
J3828,Penetration Tester,Pentester,,United Kingdom,United Kingdom,96840,96840.0,70-100k,Mid-Level,
J3829,GRC Manager,Manager,,Canada,Canada,97166,97166.0,70-100k,Entry-Level,
J3830,Cloud Architect,Architect,,Canada,Canada,89089,89089.0,70-100k,Senior,
J3831,Security Architect,Architect,,Denmark,Denmark,90245,90245.0,70-100k,Senior,
J3832,GRC Manager,Manager,,New York,New York,118506,118506.0,100-150k,Entry-Level,
J3833,Penetration Tester,Pentester,,Denmark,Denmark,102996,102996.0,100-150k,Mid-Level,
J3834,Cloud Architect,Architect,,United Kingdom,United Kingdom,85293,85293.0,70-100k,Senior,
J3835,Security Architect,Architect,,America,America,122746,122746.0,100-150k,Senior,
J3836,Cloud Architect,Architect,,America,America,93893,93893.0,70-100k,Senior,
J3837,Security Consultant,Security Consultant,,Denmark,Denmark,78425,78425.0,70-100k,Entry-Level,
J3838,GRC Manager,Manager,,United Kingdom,United Kingdom,85077,85077.0,70-100k,Mid-Level,
J3839,GRC Manager,Manager,,New York,New York,116452,116452.0,100-150k,Senior,
J3840,Security Architect,Architect,,China,China,106789,106789.0,100-150k,Senior,
J3841,GRC Manager,Manager,,America,America,98713,98713.0,70-100k,Senior,
J3842,GRC Manager,Manager,,Denmark,Denmark,98547,98547.0,70-100k,Senior,
J3843,Security Architect,Architect,,Germany,Germany,114994,114994.0,100-150k,Entry-Level,
J3844,Penetration Tester,Pentester,,America,America,103895,103895.0,100-150k,Entry-Level,
J3845,Cloud Architect,Architect,,America,America,140066,140066.0,100-150k,Senior,
J3846,Security Architect,Architect,,America,America,94450,94450.0,70-100k,Entry-Level,
J3847,GRC Manager,Manager,,America,America,89152,89152.0,70-100k,Senior,
J3848,Security Architect,Architect,,United Kingdom,United Kingdom,96065,96065.0,70-100k,Mid-Level,
J3849,Penetration Tester,Pentester,,New York,New York,93163,93163.0,70-100k,Entry-Level,
J3850,Security Compliance Manager,Manager,,United Kingdom,United Kingdom,81436,81436.0,70-100k,Senior,
J3851,Security Consultant,Security Consultant,,New York,New York,112782,112782.0,100-150k,Mid-Level,
J3852,Cloud Architect,Architect,,United Kingdom,United Kingdom,120373,120373.0,100-150k,Senior,
J3853,GRC Manager,Manager,,United Kingdom,United Kingdom,104871,104871.0,100-150k,Mid-Level,
J3854,GRC Manager,Manager,,New York,New York,88150,88150.0,70-100k,Entry-Level,
J3855,Penetration Tester,Pentester,,Canada,Canada,106425,106425.0,100-150k,Mid-Level,
J3856,GRC Manager,Manager,,New York,New York,105922,105922.0,100-150k,Mid-Level,
J3857,Penetration Tester,Pentester,,America,America,90530,90530.0,70-100k,Mid-Level,
J3858,Security Consultant,Security Consultant,,United Kingdom,United Kingdom,128488,128488.0,100-150k,Mid-Level,
J3859,Security Consultant,Security Consultant,,United Kingdom,United Kingdom,91291,91291.0,70-100k,Senior,
J3860,Security Consultant,Security Consultant,,Canada,Canada,81129,81129.0,70-100k,Senior,
J3861,Security Architect,Architect,,Germany,Germany,98697,98697.0,70-100k,Senior,
J3862,Security Compliance Manager,Manager,,Canada,Canada,103385,103385.0,100-150k,Senior,
J3863,GRC Manager,Manager,,China,China,113573,113573.0,100-150k,Entry-Level,
J3864,Security Consultant,Security Consultant,,Canada,Canada,117013,117013.0,100-150k,Mid-Level,
J3865,Cloud Architect,Architect,,United Kingdom,United Kingdom,105099,105099.0,100-150k,Entry-Level,
J3866,Security Compliance Manager,Manager,,United Kingdom,United Kingdom,118499,118499.0,100-150k,Entry-Level,
J3867,Security Architect,Architect,,Canada,Canada,92804,92804.0,70-100k,Entry-Level,
J3868,Penetration Tester,Pentester,,United Kingdom,United Kingdom,105655,105655.0,100-150k,Senior,
J3869,GRC Manager,Manager,,New York,New York,102367,102367.0,100-150k,Entry-Level,
J3870,Security Consultant,Security Consultant,,Germany,Germany,92082,92082.0,70-100k,Entry-Level,
J3871,Cloud Architect,Architect,,China,China,111093,111093.0,100-150k,Entry-Level,
J3872,Penetration Tester,Pentester,,Denmark,Denmark,95494,95494.0,70-100k,Senior,
J3873,GRC Manager,Manager,,Denmark,Denmark,108582,108582.0,100-150k,Entry-Level,
J3874,Security Consultant,Security Consultant,,America,America,94108,94108.0,70-100k,Senior,
J3875,Penetration Tester,Pentester,,United Kingdom,United Kingdom,82268,82268.0,70-100k,Entry-Level,
J3876,Security Architect,Architect,,New York,New York,115383,115383.0,100-150k,Senior,
J3877,Cloud Architect,Architect,,Germany,Germany,137286,137286.0,100-150k,Mid-Level,
J3878,Penetration Tester,Pentester,,Denmark,Denmark,123376,123376.0,100-150k,Senior,
J3879,Security Compliance Manager,Manager,,America,America,95423,95423.0,70-100k,Senior,
J3880,Cloud Architect,Architect,,China,China,107917,107917.0,100-150k,Mid-Level,
J3881,Penetration Tester,Pentester,,Germany,Germany,105803,105803.0,100-150k,Entry-Level,
J3882,Penetration Tester,Pentester,,China,China,114159,114159.0,100-150k,Entry-Level,
